X,Y,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049
81.93114,2.63941,5.9688526806985385,4.257875494811688,3.601873832502403,2.923058346833048,2.5054105074358315,2.129429167882921,1.918684240864829,1.7829628400138615,1.62734635560607,1.4755718858372464,1.387890559502981,1.3281457427140757,1.2359076083196394,1.144860796293875,1.0536055028535933,0.976437596422859,0.900997107426699,0.8249013911277696,0.7498182988422112,0.690550011000775,0.6482282838536991,0.6258016402634471,0.5824970721622167,0.5769574231478914,0.5421112438642329,5.9673337446784815,0.6046556682195174,-0.5029167379349214,-0.44609066094926286,-0.23802620926068294,-0.09408468406587804,-0.0003573967106016395,0.04568721283857453,0.08184384672777231,0.14814093654437394,0.18656108293404874,0.2262023347516124,0.2524412099216151,0.27474872127499994,0.29878365006295926,0.32356315533133867,0.33887164776877504,0.35525233033801623,0.3638298513924552,0.37350934563791593,0.3758919903752601,0.38488647425873435,0.3846779928442167,0.5421112438642329
86.38589,1.94846,6.625598919488242,4.607141430247127,3.472764270797566,2.9582619228273086,2.5112479870423248,2.1246340953490157,1.9077836411914793,1.7643186449441433,1.6020903213902218,1.4422744256328615,1.3508999999557125,1.2853474866195307,1.187629269329203,1.090089750394176,0.9946648286635419,0.9141612196005255,0.8402098835652059,0.7726619052614986,0.7136914480122302,0.6722929957008752,0.6499557012882736,0.6463817341822573,0.6204109065452059,0.6228829004602005,0.5910745932166557,6.6236928036983675,0.7140786277820487,-0.4912715617811517,-0.4566636469712276,-0.25512168525112733,-0.11088232946415451,-0.019895083556823866,0.029991540631319757,0.06713101547467205,0.13461942765994575,0.17426067947750942,0.2151826028413956,0.242672366498504,0.26646903081272894,0.29193354644309477,0.31826177079074786,0.3352678976035419,0.35346534678500807,0.36409789892540645,0.3761600379082113,0.3812529410342845,0.39331508001708937,0.39662099959015434,0.5910745932166557
90.8108,1.27669,6.822375591733655,4.658308725981593,3.819736910673311,2.9360139775923573,2.4955225317758534,2.101611790574428,1.8732055094407722,1.7195547069412898,1.5437750914437234,1.3725820670655444,1.2665543762537288,1.1863188147236639,1.0692713920016312,0.9626778230646964,0.8655850500179213,0.8011345098727614,0.764739611509829,0.7366541866683847,0.7177121610064986,0.709045290774409,0.7084794126492898,0.7139594955451815,0.6965959720217858,0.7017782243255094,0.6585332223427127,6.817640085318184,0.7471080404534823,-0.48930587987284274,-0.4669388024010243,-0.26769013624061794,-0.12330186515756097,-0.030944598526257406,0.020609876978027145,0.05935763701908673,0.12842455134285094,0.1695847391804715,0.21217451386049863,0.2407662507086287,0.26676686140489697,0.29395879446983736,0.3222824837850162,0.34137342474298643,0.3620428678394471,0.37526654613170723,0.3904856893914932,0.3988845120906314,0.41538432689673976,0.42357466818136036,0.6585332223427127
100.0,0.0,6.531603584600015,4.602495273009305,4.214422011414373,2.8761202455073684,2.450073583411013,2.043356126746363,1.80020723130039,1.6390808809374904,1.4516560892861543,1.2646780435230702,1.1357471801735337,1.0501804510436612,0.9374813549672817,0.8529272498507804,0.80012188585939,0.7883575774687532,0.7798694055919647,0.7720662440771625,0.7633398077266395,0.7599445389759241,0.758604301311168,0.7653650557533821,0.7527072555862411,0.7607188985155608,0.718099340776317,6.527672220783397,0.7732277833866178,-0.4858212619444769,-0.470899949276859,-0.27454023986048237,-0.13083697913941184,-0.037258607080219476,0.01551697385195395,0.05551562238011928,0.12565472683568832,0.16806580316041464,0.2120553816236314,0.2418682238996504,0.2695069028528428,0.2982475549970569,0.3285071431613279,0.3493552846130894,0.37219889103237663,0.387507383469813,0.40540700205911107,0.41657564926541185,0.43644094976301895,0.4480861259167886,0.718099340776317
0.0,0.0,6.003281897153161,4.459357890413354,4.432612703236666,2.7678588252542924,2.3466370187510597,1.9307463798476339,1.6724379072603086,1.4915951716958862,1.28367963530339,1.0880942854266504,0.9744123483961165,0.9159779862127505,0.8611771572538345,0.8278201309310163,0.8127499029673142,0.8214167731994036,0.8242163807657831,0.8246929097132518,0.8194510912910947,0.8164430023101977,0.8178130230341707,0.8253779200752384,0.8181108536263386,0.8290710194181218,0.7724236407877642,6.000422723468349,0.7567577516397263,-0.4814133691803902,-0.47170409187571255,-0.2766846201240921,-0.13369615282422487,-0.04366196481183196,0.012896064640875374,0.053728638827111166,0.12491015035526831,0.16830406763414907,0.21351475152525473,0.24544219100566667,0.2739743617353631,0.3040254684851165,0.33589334184709485,0.3587369482663821,0.3834271043571111,0.4007906278805068,0.42098354202949867,0.4349517968021788,0.4574975726292981,0.47209127164553116,0.7724236407877642
0.43123,-0.57176,5.543610161201037,4.291053822779205,4.439760637448699,2.6359198729238584,2.207371433853292,1.7765892653414659,1.5017511948888156,1.306076495834425,1.106649131318718,0.9493647955947857,0.8839314144954713,0.8901262908125662,0.8710055667953792,0.8632917544582276,0.8621897812672058,0.8713927465651976,0.8808637593961407,0.8840207636731218,0.880982891633008,0.8822933462385473,0.8891136667991949,0.8990016424591734,0.8903347722270839,0.9018310330847694,0.8212678579033197,5.537742898535327,0.703326943404783,-0.4860297433589945,-0.46970862690818704,-0.27477850433421674,-0.13158155561983198,-0.041160187837620654,0.016231767273157144,0.05801739935433058,0.1301519687774254,0.17467764230654467,0.22113921468475603,0.25428775959305683,0.2840410357506422,0.3156110785204525,0.3489681048432709,0.37350934563791593,0.40004605140008664,0.4190774262396232,0.4411168900600568,0.45722952509634673,0.4819196811870758,0.49946190306577226,0.8212678579033197
1.47147,-1.09275,4.929215432617625,3.9177529585558064,4.361014228879474,2.448763128805474,2.0050253295343383,1.5706691939164956,1.2959204726414957,1.1208556505651328,0.9765567286597261,0.8819657325871625,0.8584668988651056,0.8883095242003413,0.8844377265021571,0.8819359495279456,0.8818466003502954,0.8954872414715906,0.906566539500241,0.9113318289749294,0.911540310389447,0.9127614158173359,0.9223515608851464,0.9328947638478942,0.921934598056111,0.9342647845718672,0.8398524868546042,4.924003397254685,0.5980736121326042,-0.49383290487379666,-0.4679812094736124,-0.2758506944660217,-0.13444072930464493,-0.044198059877734334,0.012508884871056959,0.054264733893013624,0.12681626614514366,0.17181846862173172,0.21878635300662871,0.25217316238866394,0.28329645927022223,0.31596847523105415,0.35036790862646067,0.3761302548489946,0.4037987168614038,0.424080980188046,0.4475202477916694,0.4650624696703658,0.49106308036663415,0.5103029366206883,0.8398524868546042
3.92479,-1.77203,1.8962873803337938,1.4448059856662898,1.6679108822593547,1.6649027932784577,1.6479860156433142,1.5279602869996014,1.4985346244934008,1.4914760394590187,1.4363475968487178,1.3683826557159755,1.3458964460072897,1.3396122205125445,1.292376288594696,1.2569642311859184,1.2134809647293874,1.1884631949872735,1.160526685441913,1.1303862295145093,1.0926808765460378,1.0595621146969538,1.0283792516969619,1.0075608933044171,0.9651498169796909,0.950526334904241,0.8440518982041733,1.8875907270424874,-0.16556402618620322,-0.5317467392567858,-0.3899495943255907,-0.192845308428794,-0.06510576744792956,0.019269639313270998,0.06477815379654471,0.10072630627122489,0.16842319987101623,0.2096131707678536,0.2533942678165528,0.28377298821769104,0.31224559282895387,0.34253496405244166,0.3746708849473712,0.39816971866942813,0.42339596982605954,0.44108710700084003,0.46163741786043355,0.47599285240293215,0.498598194348485,0.5142045173780894,0.8440518982041733
7.79506,-2.3727,1.7841541623825334,1.2428470611171543,1.4334884231639051,1.4547833105039185,1.478341710344409,1.3799682657513115,1.3761858172307777,1.3957235040769997,1.3605497111419567,1.3158751223167533,1.3069402045517127,1.3200447506071056,1.2950865469834254,1.269830512767577,1.2365032695039755,1.216221006177333,1.193824145646298,1.1651728426797343,1.1325901758965526,1.1071554433254036,1.0820483244056394,1.0626595528555012,1.023822443636791,1.0068460998832138,0.8836038008440866,1.7746533664923738,-0.22554710744884274,-0.5426175558709185,-0.39191527623389966,-0.1933516204354796,-0.0649866352110623,0.020967273688628784,0.06611839146130086,0.1030196018309187,0.17175890250329812,0.21390193129507315,0.2587552184755772,0.29023591206773713,0.32016788658062323,0.3517677124096504,0.38539278626542,0.41047012212596745,0.4373940076579566,0.4567827792080948,0.47917963973913,0.49529227477542,0.5201611292214497,0.5391329379425528,0.8836038008440866
12.0143,-2.76684,1.6950134661466447,1.1000968582910216,1.2036525551878425,1.2294744675288098,1.2692646346424576,1.1779497750837424,1.1821789694925282,1.2137787953215553,1.19576004449539,1.1690446403779184,1.1800345892289184,1.2155955619337802,1.2033249415364577,1.1919478129156393,1.1815535252489755,1.179051748274764,1.1746140724514604,1.160407553205046,1.1402444221152708,1.1228511155326584,1.1092998235890132,1.09685050483639,1.0611108337762274,1.0457129921611408,0.9218452488784605,1.6840235172956448,-0.27045996074778045,-0.5378522663962304,-0.3762791701450786,-0.17893661977454745,-0.05217991974783742,0.033088978789867156,0.07788269985193759,0.11493282551763948,0.18355299395315167,0.22602363639631157,0.27150236782036846,0.30420416684041723,0.3344935380639051,0.36698685566943623,0.40201173330839557,0.42845908989291587,0.45684234532652834,0.47792875125202433,0.501755198625466,0.5197143833331977,0.5469658825165716,0.5686181665671869,0.9218452488784605
16.32276,-3.02746,1.7627997089240863,1.2060947660436205,1.4129083292450948,1.4389685060597965,1.4632416993214903,1.3582266325230459,1.3530443802193224,1.3741010030856013,1.3397909188678454,1.2924954208315635,1.2828457096453196,1.2968735305364334,1.2700092111228778,1.2473740861181084,1.2214330415402737,1.2047545283788643,1.1874803540331191,1.1615690925145012,1.1297905683301734,1.1025688522060162,1.0797252457867288,1.0601875589405068,1.016763858602409,0.999757731789615,0.8806850610408401,1.7528521671456745,-0.23087827504865033,-0.5339209025796123,-0.3842908130743982,-0.18802045283567204,-0.06212746152624927,0.023945579610309,0.06784580889587533,0.10385352748898916,0.17205673309546612,0.21378279905820596,0.258189340350458,0.2897296000610515,0.31864895056056636,0.34989137967899187,0.383278189061027,0.4080279112701896,0.434624183150794,0.4537746902271978,0.4759928524029322,0.49195657214313815,0.5165275959969999,0.5360950659024389,0.8806850610408401
20.67013,-3.19868,1.9294657083013114,1.4178225340158668,1.697247195587905,1.7009105118715715,1.6787221327550539,1.5614960116777206,1.5329042748295907,1.5278411547627342,1.4671432800788915,1.3993570373014497,1.3706759512756692,1.361502769036894,1.3077443471505663,1.2640525992795175,1.223011543678764,1.1910841041983522,1.1650239273836502,1.1341091119166096,1.0941998125660946,1.058043178676897,1.0258774747227506,1.0026764715928616,0.953832254477306,0.936081551184092,0.8355935093866015,1.9214838484312082,-0.15534843687484007,-0.5338315534019619,-0.39563815863599994,-0.2007378191212466,-0.07234305083761243,0.012538667930273735,0.05810674853198108,0.09420381630274523,0.1620496251986206,0.2033289452731084,0.24711004232180758,0.27725049824921133,0.30593158427499184,0.336012474083962,0.36799947968280755,0.39126004893113003,0.41624803561402707,0.4338200405519403,0.4542810022338834,0.4682194739473468,0.4903780700046476,0.505835477738168,0.8355935093866015
25.03792,-3.30615,2.2538925723499372,1.8502129877254008,2.1888761540796584,2.0664379976393845,1.9698515365992952,1.8074147316308562,1.731974242634696,1.6735100973921138,1.5732603200683575,1.4603527425774605,1.3941450019385093,1.3508999999557125,1.2813565566844796,1.2197354071649158,1.1616882247513685,1.1207067352690487,1.0865455663473766,1.0477680232471,1.0076800255412846,0.9700044556320296,0.938940724868905,0.9162460337457017,0.8751751950857316,0.8658828806100893,0.7802565853617831,2.245225702117848,-0.03237418536866397,-0.5332954583360595,-0.4193454737725745,-0.22426643590252024,-0.09185095462461788,-0.006730971382997262,0.04083257418623579,0.07776356761507049,0.1459667732215474,0.1873354424736856,0.2310271903447344,0.26104851403527096,0.2892828541727994,0.31847025220526554,0.34989137967899187,0.371990409617859,0.395935989228168,0.412346454856626,0.43119913134086174,0.44367823315270183,0.463990279538561,0.4764395982911842,0.7802565853617831
